Transcript	Length
CNAG_07809T0	400
CNAG_07810T0	4251
CNAG_07811T0	375
CNAG_07812T0	1184
CNAG_07813T0	1960
CNAG_07814T0	1416
CNAG_07815T0	3655
CNAG_07816T0	411
CNAG_07817T0	6486
CNAG_07818T0	2714
CNAG_07819T0	1324
CNAG_07822T0	1441
CNAG_07823T0	1807
CNAG_07824T0	2697
CNAG_07825T0	3255
CNAG_07826T0	528
CNAG_07827T0	631
CNAG_07829T0	266
CNAG_07830T0	3117
CNAG_07830T1	3117
CNAG_07831T0	638
CNAG_07832T0	566
CNAG_07834T0	1150
CNAG_07835T0	306
CNAG_07836T0	2617
CNAG_07837T0	2668
CNAG_07837T1	2668
CNAG_07838T0	2271
CNAG_07839T0	1895
CNAG_07839T1	1895
CNAG_07840T0	1684
CNAG_07841T0	744
CNAG_07842T0	1224
CNAG_07843T0	1097
CNAG_07844T0	755
CNAG_07845T0	1402
CNAG_07845T1	1402
CNAG_07845T2	1402
CNAG_07846T0	2429
CNAG_07847T0	1308
CNAG_07848T0	2887
CNAG_07849T0	1458
CNAG_07850T0	325
CNAG_07851T0	2006
CNAG_07852T0	288
CNAG_07853T0	598
CNAG_07854T0	725
CNAG_07855T0	16008
CNAG_07856T0	2926
CNAG_07857T0	3479
CNAG_07858T0	221
CNAG_07859T0	1294
CNAG_07860T0	2192
CNAG_07861T0	3059
CNAG_07862T0	3243
CNAG_07863T0	3944
CNAG_07864T0	1087
CNAG_07865T0	3037
CNAG_07866T0	1127
CNAG_07866T1	1127
CNAG_07866T2	1127
CNAG_07867T0	4196
CNAG_07867T1	4196
CNAG_07868T0	1549
CNAG_07869T0	2314
CNAG_07870T0	372
CNAG_07872T0	757
CNAG_07873T0	3043
CNAG_07874T0	2846
CNAG_07875T0	478
CNAG_07876T0	1901
CNAG_07877T0	1773
CNAG_07878T0	2652
CNAG_07879T0	1837
CNAG_07880T0	1565
CNAG_07881T0	992
CNAG_07881T1	992
CNAG_07881T2	992
CNAG_07882T0	969
CNAG_07883T0	2460
CNAG_07884T0	1401
CNAG_07885T0	677
CNAG_07886T0	2588
CNAG_07887T0	1255
CNAG_07888T0	1014
CNAG_07889T0	1227
CNAG_07892T0	797
CNAG_07893T0	3593
CNAG_07894T0	635
CNAG_07895T0	402
CNAG_07896T0	814
CNAG_07897T0	1686
CNAG_07898T0	1877
CNAG_07899T0	425
CNAG_07900T0	889
CNAG_07901T0	4001
CNAG_07902T0	2620
CNAG_07903T0	6609
CNAG_07904T0	1019
CNAG_07905T0	868
CNAG_07908T0	3065
CNAG_07909T0	3520
CNAG_07910T0	560
CNAG_07911T0	2587
CNAG_07912T0	958
CNAG_07913T0	842
CNAG_07914T0	2556
CNAG_07915T0	362
CNAG_07916T0	814
CNAG_07917T0	2639
CNAG_07918T0	696
CNAG_07919T0	1665
CNAG_07920T0	1353
CNAG_07921T0	3931
CNAG_07922T0	2726
CNAG_07923T0	620
CNAG_07924T0	4129
CNAG_07925T0	5193
CNAG_07926T0	2874
CNAG_07927T0	804
CNAG_07927T1	804
CNAG_07928T0	847
CNAG_07930T0	606
CNAG_07931T0	641
CNAG_07933T0	577
CNAG_07934T0	738
CNAG_07936T0	11099
CNAG_07937T0	3567
CNAG_07938T0	7639
CNAG_07939T0	1097
CNAG_07940T0	1772
CNAG_07940T1	1772
CNAG_07941T0	3358
CNAG_07941T1	3358
CNAG_07942T0	4687
CNAG_07942T1	4687
CNAG_07943T0	1599
CNAG_07944T0	4737
CNAG_07945T0	754
CNAG_07946T0	1558
CNAG_07947T0	643
CNAG_07948T0	1005
CNAG_07948T1	1005
CNAG_07948T2	1005
CNAG_07949T0	1662
CNAG_07950T0	1231
CNAG_07950T1	1231
CNAG_07950T2	1231
CNAG_07951T0	1680
CNAG_07952T0	801
CNAG_07953T0	1214
CNAG_07954T0	1005
CNAG_07954T1	1005
CNAG_07954T2	1005
CNAG_07955T0	1473
CNAG_07956T0	2953
CNAG_07957T0	1978
CNAG_07958T0	942
CNAG_07958T1	942
CNAG_07959T0	3464
CNAG_07960T0	1951
CNAG_07961T0	2565
CNAG_07962T0	523
CNAG_07963T0	787
CNAG_07964T0	5732
CNAG_07964T1	5732
CNAG_07965T0	4653
CNAG_07966T0	895
CNAG_07967T0	4302
CNAG_07968T0	1864
CNAG_07969T0	1061
CNAG_07970T0	2575
CNAG_07971T0	1521
CNAG_07971T1	1521
CNAG_07972T0	6758
CNAG_07973T0	2250
CNAG_07973T1	2250
CNAG_07974T0	504
CNAG_07975T0	645
CNAG_07976T0	2146
CNAG_07977T0	3838
CNAG_07978T0	6504
CNAG_07979T0	1371
CNAG_07980T0	1252
CNAG_07981T0	600
CNAG_07982T0	3553
CNAG_07983T0	1377
CNAG_07984T0	1015
CNAG_07985T0	719
CNAG_07986T0	2256
CNAG_07987T0	917
CNAG_07988T0	4799
CNAG_07989T0	4879
CNAG_07989T1	4879
CNAG_07990T0	1318
CNAG_07991T0	789
CNAG_07992T0	637
CNAG_07993T0	1039
CNAG_07994T0	3055
CNAG_07995T0	3620
CNAG_07996T0	1816
CNAG_07997T0	1400
CNAG_07998T0	2701
CNAG_07999T0	494
CNAG_08000T0	8317
CNAG_08001T0	1599
CNAG_08001T1	1599
CNAG_08002T0	4555
CNAG_08003T0	1179
CNAG_08004T0	534
CNAG_08005T0	670
CNAG_08006T0	1010
CNAG_08007T0	502
CNAG_08008T0	7064
CNAG_08009T0	1182
CNAG_08010T0	1924
CNAG_08011T0	1328
CNAG_08012T0	1144
CNAG_08013T0	4568
CNAG_08014T0	744
CNAG_08014T1	744
CNAG_08015T0	454
CNAG_08016T0	821
CNAG_08017T0	755
CNAG_08018T0	5680
CNAG_08019T0	732
CNAG_08020T0	1835
CNAG_08021T0	1169
CNAG_08021T1	1169
CNAG_08022T0	2551
CNAG_08022T1	2551
CNAG_08023T0	4848
CNAG_08024T0	2037
CNAG_08024T1	2037
CNAG_08025T0	1107
CNAG_08026T0	1587
CNAG_08027T0	2040
CNAG_08028T0	3542
CNAG_08028T1	3542
CNAG_08029T0	1976
