	Transcrip	150904CM018-B	150904CM018-W	150904CM763-B	150904CM763-W	150904CM764-B	Length	150904CM018-B_norm	150904CM018-B_norm_untagged	150904CM763-B_norm	150904CM763-B_norm_untagged
7529	CNAG_07766T0	6	171.0	742.0	13.0	111.0	5050	0.00584795321637	0.000974658869396	0.0769230769231	0.0128205128205
7531	CNAG_07768T0	2	106.0	252.0	8.0	35.0	1516	0.00943396226415	0.00471698113208	0.125	0.0625
7532	CNAG_07769T0	155	2700.0	8838.0	193.0	1953.0	11926	0.00037037037037	2.38948626045e-06	0.00518134715026	3.34280461307e-05
7533	CNAG_07770T0	26	731.0	1812.0	88.0	333.0	3708	0.00136798905609	5.26149636957e-05	0.0113636363636	0.000437062937063
7534	CNAG_07771T0	56	2250.0	2220.0	77.0	605.0	3160	0.000444444444444	7.93650793651e-06	0.012987012987	0.000231910946197
7535	CNAG_07772T0	1	108.0	287.0	4.0	27.0	3499	0.00925925925926	0.00925925925926	0.25	0.25
7536	CNAG_07773T0	5	309.0	357.0	16.0	98.0	2398	0.00323624595469	0.000647249190939	0.0625	0.0125
7537	CNAG_07774T0	3	279.0	128.0	12.0	26.0	3333	0.00358422939068	0.00119474313023	0.0833333333333	0.0277777777778
7538	CNAG_07775T0	39	3729.0	2958.0	147.0	783.0	1429	0.000268168409761	6.8761130708e-06	0.00680272108844	0.000174428745857
7539	CNAG_07776T0	5	617.0	247.0	46.0	69.0	1706	0.00162074554295	0.00032414910859	0.0217391304348	0.00434782608696
7540	CNAG_07777T0	2	158.0	246.0	15.0	32.0	817	0.00632911392405	0.00316455696203	0.0666666666667	0.0333333333333
7541	CNAG_07778T0	16	2125.0	1390.0	186.0	273.0	1949	0.000470588235294	2.94117647059e-05	0.00537634408602	0.000336021505376
7543	CNAG_07780T0	12	577.0	1399.0	49.0	301.0	1806	0.00173310225303	0.000144425187753	0.0204081632653	0.00170068027211
7544	CNAG_07781T0	15	386.0	1356.0	23.0	239.0	7252	0.00259067357513	0.000172711571675	0.0434782608696	0.00289855072464
7545	CNAG_07781T1	15	386.0	1356.0	23.0	239.0	7252	0.00259067357513	0.000172711571675	0.0434782608696	0.00289855072464
7546	CNAG_07782T0	5	356.0	651.0	27.0	212.0	2104	0.00280898876404	0.000561797752809	0.037037037037	0.00740740740741
7551	CNAG_07788T0	1	59.0	43.0	5.0	6.0	721	0.0169491525424	0.0169491525424	0.2	0.2
7554	CNAG_07791T0	2	135.0	183.0	14.0	38.0	1412	0.00740740740741	0.0037037037037	0.0714285714286	0.0357142857143
7555	CNAG_07792T0	1	33.0	63.0	8.0	9.0	1492	0.030303030303	0.030303030303	0.125	0.125
7556	CNAG_07793T0	12	431.0	1829.0	53.0	295.0	2278	0.00232018561485	0.000193348801237	0.0188679245283	0.00157232704403
7557	CNAG_07794T0	62	2181.0	3457.0	105.0	806.0	4959	0.000458505272811	7.39524633566e-06	0.00952380952381	0.000153609831029
7558	CNAG_07795T0	1	20.0	104.0		23.0	1260	0.05	0.05		
7559	CNAG_07796T0	27	508.0	3158.0	36.0	988.0	3269	0.00196850393701	7.29075532225e-05	0.0277777777778	0.00102880658436
7560	CNAG_07797T0	16	910.0	260.0	85.0	66.0	1218	0.0010989010989	6.86813186813e-05	0.0117647058824	0.000735294117647
7561	CNAG_07797T1	16	910.0	260.0	85.0	66.0	1218	0.0010989010989	6.86813186813e-05	0.0117647058824	0.000735294117647
7562	CNAG_07798T0	1	164.0	87.0	10.0	14.0	2286	0.00609756097561	0.00609756097561	0.1	0.1
7563	CNAG_07799T0	48	233.0	4119.0	21.0	1292.0	6036	0.00429184549356	8.94134477825e-05	0.047619047619	0.000992063492063
7564	CNAG_07800T0	36	1267.0	3305.0	52.0	726.0	3189	0.000789265982636	2.19240550732e-05	0.0192307692308	0.000534188034188
7565	CNAG_07801T0	36	4486.0	825.0	163.0	227.0	1346	0.000222915737851	6.1921038292e-06	0.00613496932515	0.000170415814588
7566	CNAG_07802T0	6	343.0	640.0	22.0	120.0	2150	0.00291545189504	0.000485908649174	0.0454545454545	0.00757575757576
7568	CNAG_07804T0	11	695.0	845.0	92.0	170.0	913	0.00143884892086	0.000130804447351	0.0108695652174	0.00098814229249
7569	CNAG_07805T0	64	2040.0	3386.0	131.0	1005.0	4307	0.000490196078431	7.65931372549e-06	0.00763358778626	0.00011927480916
7570	CNAG_07806T0	6	464.0	232.0	21.0	35.0	1882	0.00215517241379	0.000359195402299	0.047619047619	0.00793650793651
7571	CNAG_07807T0	140	18623.0	9616.0	1748.0	2286.0	768	5.3697041293e-05	3.8355029495e-07	0.000572082379863	4.08630271331e-06
7572	CNAG_07808T0	49	3629.0	2736.0	185.0	610.0	1834	0.00027555800496	5.62363275429e-06	0.00540540540541	0.000110314396029
7574	CNAG_07810T0	188	8968.0	3412.0	525.0	747.0	4251	0.000111507582516	5.93125438913e-07	0.00190476190476	1.01317122594e-05
7576	CNAG_07812T0	10	461.0	418.0	33.0	98.0	1184	0.00216919739696	0.000216919739696	0.030303030303	0.0030303030303
7577	CNAG_07813T0	7	972.0	838.0	74.0	151.0	1960	0.00102880658436	0.000146972369195	0.0135135135135	0.0019305019305
7578	CNAG_07814T0	6	410.0	748.0	23.0	92.0	1416	0.00243902439024	0.000406504065041	0.0434782608696	0.00724637681159
7579	CNAG_07815T0	9	522.0	602.0	34.0	117.0	3655	0.00191570881226	0.000212856534696	0.0294117647059	0.00326797385621
7581	CNAG_07817T0	24	295.0	1080.0	43.0	179.0	6486	0.00338983050847	0.000141242937853	0.0232558139535	0.000968992248062
7582	CNAG_07818T0	11	174.0	847.0	20.0	96.0	2714	0.00574712643678	0.000522466039707	0.05	0.00454545454545
7583	CNAG_07819T0	13	59.0	1111.0	13.0	324.0	1324	0.0169491525424	0.0013037809648	0.0769230769231	0.00591715976331
7584	CNAG_07822T0	22	975.0	1566.0	51.0	354.0	1441	0.00102564102564	4.662004662e-05	0.0196078431373	0.000891265597148
7585	CNAG_07823T0	1	61.0	128.0	8.0	16.0	1807	0.016393442623	0.016393442623	0.125	0.125
7586	CNAG_07824T0	7	219.0	511.0	20.0	89.0	2697	0.00456621004566	0.000652315720809	0.05	0.00714285714286
7587	CNAG_07825T0	18	1368.0	680.0	86.0	127.0	3255	0.000730994152047	4.06107862248e-05	0.0116279069767	0.000645994832041
7588	CNAG_07826T0	1	16.0	54.0	3.0	7.0	528	0.0625	0.0625	0.333333333333	0.333333333333
7591	CNAG_07830T0	15	639.0	1385.0	42.0	260.0	3117	0.00156494522692	0.000104329681794	0.0238095238095	0.0015873015873
7592	CNAG_07830T1	15	639.0	1385.0	42.0	260.0	3117	0.00156494522692	0.000104329681794	0.0238095238095	0.0015873015873
7593	CNAG_07831T0	1	49.0	51.0	4.0	8.0	638	0.0204081632653	0.0204081632653	0.25	0.25
7594	CNAG_07832T0	1	31.0	77.0		14.0	566	0.0322580645161	0.0322580645161		
7598	CNAG_07837T0	5	66.0	526.0	13.0	96.0	2668	0.0151515151515	0.0030303030303	0.0769230769231	0.0153846153846
7599	CNAG_07837T1	3	58.0	354.0	13.0	70.0	2668	0.0172413793103	0.00574712643678	0.0769230769231	0.025641025641
7600	CNAG_07838T0	30	1497.0	2888.0	113.0	478.0	2271	0.000668002672011	2.22667557337e-05	0.00884955752212	0.000294985250737
7601	CNAG_07839T0	140	18363.0	6337.0	3210.0	904.0	1895	5.44573326798e-05	3.88980947713e-07	0.000311526479751	2.22518914108e-06
7602	CNAG_07839T1	140	18363.0	6337.0	3210.0	904.0	1895	5.44573326798e-05	3.88980947713e-07	0.000311526479751	2.22518914108e-06
7604	CNAG_07841T0	2	26.0	6.0	2.0	2.0	744	0.0384615384615	0.0192307692308	0.5	0.25
7605	CNAG_07842T0	1	24.0	149.0	3.0	21.0	1224	0.0416666666667	0.0416666666667	0.333333333333	0.333333333333
7608	CNAG_07845T0	34	819.0	3131.0	63.0	1023.0	1402	0.001221001221	3.59118006177e-05	0.015873015873	0.00046685340803
7609	CNAG_07845T1	29	603.0	2579.0	36.0	832.0	1402	0.0016583747927	5.71853376794e-05	0.0277777777778	0.00095785440613
7610	CNAG_07845T2	29	603.0	2579.0	36.0	832.0	1402	0.0016583747927	5.71853376794e-05	0.0277777777778	0.00095785440613
7611	CNAG_07846T0	24	1121.0	2129.0	78.0	308.0	2429	0.000892060660125	3.71691941719e-05	0.0128205128205	0.000534188034188
7613	CNAG_07848T0	23	431.0	1208.0	41.0	250.0	2887	0.00232018561485	0.000100877635428	0.0243902439024	0.00106044538706
7614	CNAG_07849T0	1	68.0	41.0	5.0	5.0	1458	0.0147058823529	0.0147058823529	0.2	0.2
7616	CNAG_07851T0	70	6072.0	3825.0	502.0	795.0	2006	0.000164690382082	2.35271974402e-06	0.00199203187251	2.84575981787e-05
7618	CNAG_07853T0	3	55.0	158.0	4.0	20.0	598	0.0181818181818	0.00606060606061	0.25	0.0833333333333
7620	CNAG_07855T0	111	1598.0	3293.0	116.0	758.0	16008	0.000625782227785	5.63767772779e-06	0.00862068965517	7.76638707673e-05
7621	CNAG_07856T0	24	712.0	2331.0	55.0	740.0	2926	0.00140449438202	5.85205992509e-05	0.0181818181818	0.000757575757576
7622	CNAG_07857T0	48	2899.0	3134.0	185.0	555.0	3479	0.000344946533287	7.18638611015e-06	0.00540540540541	0.000112612612613
7623	CNAG_07858T0	1	23.0	108.0		40.0	221	0.0434782608696	0.0434782608696		
7624	CNAG_07859T0	13	218.0	1791.0	21.0	290.0	1294	0.0045871559633	0.000352858151023	0.047619047619	0.003663003663
7625	CNAG_07860T0	22	3213.0	1683.0	177.0	311.0	2192	0.000311235605353	1.41470729706e-05	0.00564971751412	0.000256805341551
7626	CNAG_07861T0	2	414.0	150.0	29.0	21.0	3059	0.0024154589372	0.0012077294686	0.0344827586207	0.0172413793103
7627	CNAG_07862T0	18	428.0	1439.0	23.0	270.0	3243	0.00233644859813	0.000129802699896	0.0434782608696	0.0024154589372
7628	CNAG_07863T0	121	5570.0	5294.0	308.0	1176.0	3944	0.000179533213645	1.48374556731e-06	0.00324675324675	2.68326714608e-05
7629	CNAG_07864T0	9	446.0	656.0	72.0	113.0	1087	0.00224215246637	0.000249128051819	0.0138888888889	0.00154320987654
7630	CNAG_07865T0	8	422.0	455.0	36.0	64.0	3037	0.00236966824645	0.000296208530806	0.0277777777778	0.00347222222222
7631	CNAG_07866T0	5	124.0	264.0	12.0	34.0	1127	0.00806451612903	0.00161290322581	0.0833333333333	0.0166666666667
7632	CNAG_07866T1	4	104.0	224.0	8.0	30.0	1127	0.00961538461538	0.00240384615385	0.125	0.03125
7633	CNAG_07866T2	4	104.0	224.0	8.0	30.0	1127	0.00961538461538	0.00240384615385	0.125	0.03125
7634	CNAG_07867T0	49	457.0	4192.0	47.0	981.0	4196	0.00218818380744	4.46568123967e-05	0.0212765957447	0.000434216239687
7635	CNAG_07867T1	42	407.0	3342.0	37.0	819.0	4196	0.002457002457	5.85000585001e-05	0.027027027027	0.000643500643501
7636	CNAG_07868T0	3	46.0	335.0	8.0	70.0	1549	0.0217391304348	0.00724637681159	0.125	0.0416666666667
7637	CNAG_07869T0	2		12.0		1.0	2314				
7640	CNAG_07873T0	23	701.0	1258.0	57.0	219.0	3043	0.00142653352354	6.20231966756e-05	0.0175438596491	0.000762776506484
7641	CNAG_07874T0	2	29.0	110.0	3.0	13.0	2846	0.0344827586207	0.0172413793103	0.333333333333	0.166666666667
7642	CNAG_07875T0	8	2478.0	180.0	135.0	36.0	478	0.000403551251009	5.04439063761e-05	0.00740740740741	0.000925925925926
7643	CNAG_07876T0	2	129.0	110.0	11.0	30.0	1901	0.0077519379845	0.00387596899225	0.0909090909091	0.0454545454545
7644	CNAG_07877T0	1	57.0	50.0	3.0	8.0	1773	0.0175438596491	0.0175438596491	0.333333333333	0.333333333333
7645	CNAG_07878T0	7	463.0	430.0	62.0	87.0	2652	0.00215982721382	0.000308546744832	0.0161290322581	0.00230414746544
7646	CNAG_07879T0	1	138.0	229.0	8.0	25.0	1837	0.00724637681159	0.00724637681159	0.125	0.125
7647	CNAG_07880T0	2	70.0	200.0	6.0	26.0	1565	0.0142857142857	0.00714285714286	0.166666666667	0.0833333333333
7648	CNAG_07881T0	1	12.0	26.0	2.0	4.0	992	0.0833333333333	0.0833333333333	0.5	0.5
7649	CNAG_07881T1	1	12.0	26.0	2.0	4.0	992	0.0833333333333	0.0833333333333	0.5	0.5
7650	CNAG_07881T2	1	10.0	22.0	2.0	3.0	992	0.1	0.1	0.5	0.5
7651	CNAG_07882T0	2	2.0	171.0	1.0	35.0	969	0.5	0.25	1.0	0.5
7652	CNAG_07883T0	8	485.0	443.0	28.0	87.0	2460	0.0020618556701	0.000257731958763	0.0357142857143	0.00446428571429
7653	CNAG_07884T0	211	3218.0	3511.0	379.0	741.0	1401	0.000310752019888	1.4727583881e-06	0.00263852242744	1.25048456277e-05
7655	CNAG_07886T0	6	678.0	1064.0	49.0	207.0	2588	0.00147492625369	0.000245821042281	0.0204081632653	0.00340136054422
7656	CNAG_07887T0	32	4465.0	1416.0	143.0	280.0	1255	0.000223964165733	6.99888017917e-06	0.00699300699301	0.000218531468531
7657	CNAG_07888T0	103	19407.0	1584.0	1363.0	423.0	1014	5.15277992477e-05	5.00269895609e-07	0.000733675715334	7.12306519742e-06
7658	CNAG_07889T0	1	123.0	96.0	25.0	18.0	1227	0.00813008130081	0.00813008130081	0.04	0.04
7659	CNAG_07892T0	3	79.0	165.0	11.0	37.0	797	0.0126582278481	0.0042194092827	0.0909090909091	0.030303030303
7663	CNAG_07896T0	2	30.0	100.0	5.0	11.0	814	0.0333333333333	0.0166666666667	0.2	0.1
7664	CNAG_07897T0	5	170.0	829.0	13.0	144.0	1686	0.00588235294118	0.00117647058824	0.0769230769231	0.0153846153846
7665	CNAG_07898T0	2	62.0	378.0	7.0	74.0	1877	0.0161290322581	0.00806451612903	0.142857142857	0.0714285714286
7666	CNAG_07899T0	2	8.0	85.0		18.0	425	0.125	0.0625		
7667	CNAG_07900T0	3	211.0	220.0	25.0	37.0	889	0.00473933649289	0.00157977883096	0.04	0.0133333333333
7668	CNAG_07901T0	27	487.0	3667.0	60.0	684.0	4001	0.00205338809035	7.60514107537e-05	0.0166666666667	0.000617283950617
7669	CNAG_07902T0	113	6420.0	11666.0	287.0	2690.0	2620	0.000155763239875	1.37843575111e-06	0.00348432055749	3.0834695199e-05
7670	CNAG_07903T0	70	1155.0	3323.0	76.0	809.0	6609	0.000865800865801	1.23685837972e-05	0.0131578947368	0.000187969924812
7671	CNAG_07904T0	12	1326.0	421.0	68.0	48.0	1019	0.000754147812971	6.28456510809e-05	0.0147058823529	0.00122549019608
7672	CNAG_07905T0	1	27.0	48.0	4.0	7.0	868	0.037037037037	0.037037037037	0.25	0.25
7673	CNAG_07908T0	19	1003.0	813.0	120.0	147.0	3065	0.000997008973081	5.24741564779e-05	0.00833333333333	0.000438596491228
7674	CNAG_07909T0	1	10.0	419.0	3.0	63.0	3520	0.1	0.1	0.333333333333	0.333333333333
7676	CNAG_07911T0	6	159.0	421.0	13.0	69.0	2587	0.0062893081761	0.00104821802935	0.0769230769231	0.0128205128205
7678	CNAG_07913T0	1	10.0	204.0	2.0	24.0	842	0.1	0.1	0.5	0.5
7679	CNAG_07914T0	66	4703.0	5418.0	286.0	1043.0	2556	0.00021263023602	3.22167024272e-06	0.0034965034965	5.29773257046e-05
7682	CNAG_07917T0	12	242.0	1541.0	32.0	220.0	2639	0.00413223140496	0.00034435261708	0.03125	0.00260416666667
7684	CNAG_07919T0	3	188.0	401.0	28.0	60.0	1665	0.00531914893617	0.00177304964539	0.0357142857143	0.0119047619048
7686	CNAG_07921T0	13	780.0	1666.0	61.0	322.0	3931	0.00128205128205	9.86193293886e-05	0.016393442623	0.00126103404792
7687	CNAG_07922T0	8	530.0	550.0	47.0	84.0	2726	0.00188679245283	0.000235849056604	0.0212765957447	0.00265957446809
7688	CNAG_07923T0	4	747.0	245.0	27.0	50.0	620	0.00133868808568	0.000334672021419	0.037037037037	0.00925925925926
7689	CNAG_07924T0	19	405.0	817.0	45.0	155.0	4129	0.00246913580247	0.000129954515919	0.0222222222222	0.00116959064327
7690	CNAG_07925T0	70	4356.0	3814.0	196.0	914.0	5193	0.000229568411387	3.27954873409e-06	0.00510204081633	7.28862973761e-05
7691	CNAG_07926T0	40	2508.0	2310.0	178.0	371.0	2874	0.000398724082935	9.96810207337e-06	0.00561797752809	0.000140449438202
7692	CNAG_07927T0	6	510.0	102.0	51.0	23.0	804	0.00196078431373	0.000326797385621	0.0196078431373	0.00326797385621
7693	CNAG_07927T1	6	510.0	102.0	51.0	23.0	804	0.00196078431373	0.000326797385621	0.0196078431373	0.00326797385621
7694	CNAG_07928T0	4	710.0	111.0	43.0	34.0	847	0.00140845070423	0.000352112676056	0.0232558139535	0.00581395348837
7695	CNAG_07930T0	3	491.0	138.0	13.0	41.0	606	0.0020366598778	0.000678886625933	0.0769230769231	0.025641025641
7696	CNAG_07931T0	2	51.0	281.0	9.0	26.0	641	0.0196078431373	0.00980392156863	0.111111111111	0.0555555555556
7697	CNAG_07933T0	1	24.0	143.0	6.0	16.0	577	0.0416666666667	0.0416666666667	0.166666666667	0.166666666667
7698	CNAG_07934T0	1	104.0	234.0	10.0	30.0	738	0.00961538461538	0.00961538461538	0.1	0.1
7699	CNAG_07936T0	61	1173.0	3622.0	62.0	894.0	11099	0.000852514919011	1.397565441e-05	0.0161290322581	0.000264410364886
7700	CNAG_07937T0	37	1223.0	1666.0	81.0	332.0	3567	0.000817661488144	2.2098959139e-05	0.0123456790123	0.000333667000334
7701	CNAG_07938T0	56	558.0	1340.0	50.0	291.0	7639	0.00179211469534	3.20020481311e-05	0.02	0.000357142857143
7702	CNAG_07939T0	95	6926.0	3911.0	232.0	1423.0	1097	0.00014438348253	1.51982613189e-06	0.00431034482759	4.53720508167e-05
7703	CNAG_07940T0	8	203.0	304.0	25.0	58.0	1772	0.00492610837438	0.000615763546798	0.04	0.005
7704	CNAG_07940T1	8	203.0	304.0	25.0	58.0	1772	0.00492610837438	0.000615763546798	0.04	0.005
7705	CNAG_07941T0	33	1590.0	2255.0	105.0	548.0	3358	0.00062893081761	1.90585096245e-05	0.00952380952381	0.0002886002886
7706	CNAG_07941T1	33	1590.0	2255.0	105.0	548.0	3358	0.00062893081761	1.90585096245e-05	0.00952380952381	0.0002886002886
7707	CNAG_07942T0	23	524.0	1620.0	37.0	341.0	4687	0.00190839694656	8.29737802854e-05	0.027027027027	0.00117508813161
7708	CNAG_07942T1	23	524.0	1620.0	37.0	341.0	4687	0.00190839694656	8.29737802854e-05	0.027027027027	0.00117508813161
7709	CNAG_07943T0	7	148.0	278.0	16.0	75.0	1599	0.00675675675676	0.000965250965251	0.0625	0.00892857142857
7710	CNAG_07944T0	19	394.0	2304.0	24.0	391.0	4737	0.00253807106599	0.000133582687684	0.0416666666667	0.00219298245614
7711	CNAG_07945T0	2	6.0	34.0		6.0	754	0.166666666667	0.0833333333333		
7717	CNAG_07949T0	1	10.0	55.0	2.0	14.0	1662	0.1	0.1	0.5	0.5
7718	CNAG_07950T0	5	44.0	134.0	7.0	19.0	1231	0.0227272727273	0.00454545454545	0.142857142857	0.0285714285714
7719	CNAG_07950T1	5	44.0	134.0	7.0	19.0	1231	0.0227272727273	0.00454545454545	0.142857142857	0.0285714285714
7720	CNAG_07950T2	3	33.0	82.0	5.0	5.0	1231	0.030303030303	0.010101010101	0.2	0.0666666666667
7721	CNAG_07951T0	10	454.0	710.0	41.0	105.0	1680	0.00220264317181	0.000220264317181	0.0243902439024	0.00243902439024
7722	CNAG_07952T0	1	46.0	106.0	6.0	22.0	801	0.0217391304348	0.0217391304348	0.166666666667	0.166666666667
7723	CNAG_07953T0	3	343.0	279.0	31.0	64.0	1214	0.00291545189504	0.000971817298348	0.0322580645161	0.010752688172
7724	CNAG_07954T0	1	1.0	17.0		4.0	1005	1.0	1.0		
7725	CNAG_07954T1	1	1.0	17.0		4.0	1005	1.0	1.0		
7726	CNAG_07954T2	1	1.0	17.0		4.0	1005	1.0	1.0		
7727	CNAG_07955T0	7	225.0	712.0	30.0	72.0	1473	0.00444444444444	0.000634920634921	0.0333333333333	0.0047619047619
7728	CNAG_07956T0	33	674.0	1739.0	46.0	374.0	2953	0.00148367952522	4.49599856128e-05	0.0217391304348	0.000658761528327
7729	CNAG_07957T0	6	547.0	321.0	41.0	47.0	1978	0.0018281535649	0.000304692260817	0.0243902439024	0.00406504065041
7730	CNAG_07958T0	1	94.0	182.0	10.0	27.0	942	0.0106382978723	0.0106382978723	0.1	0.1
7731	CNAG_07958T1	1	59.0	146.0	7.0	21.0	942	0.0169491525424	0.0169491525424	0.142857142857	0.142857142857
7732	CNAG_07959T0	24	842.0	2633.0	54.0	524.0	3464	0.00118764845606	4.94853523357e-05	0.0185185185185	0.000771604938272
7733	CNAG_07960T0	11	293.0	455.0	20.0	75.0	1951	0.00341296928328	0.000310269934843	0.05	0.00454545454545
7735	CNAG_07962T0	9	67.0	718.0	10.0	90.0	523	0.0149253731343	0.0016583747927	0.1	0.0111111111111
7737	CNAG_07964T0	19	309.0	1621.0	31.0	261.0	5732	0.00323624595469	0.000170328734458	0.0322580645161	0.00169779286927
7738	CNAG_07964T1	19	309.0	1621.0	31.0	261.0	5732	0.00323624595469	0.000170328734458	0.0322580645161	0.00169779286927
7739	CNAG_07965T0	80	4244.0	5338.0	215.0	1339.0	4653	0.000235626767201	2.94533459001e-06	0.0046511627907	5.81395348837e-05
7740	CNAG_07966T0	1	87.0	154.0	19.0	15.0	895	0.0114942528736	0.0114942528736	0.0526315789474	0.0526315789474
7741	CNAG_07967T0	30	1168.0	1712.0	79.0	334.0	4302	0.000856164383562	2.85388127854e-05	0.0126582278481	0.00042194092827
7742	CNAG_07968T0	1	98.0	72.0	4.0	5.0	1864	0.0102040816327	0.0102040816327	0.25	0.25
7743	CNAG_07969T0	8	27.0	31.0	5.0	13.0	1061	0.037037037037	0.00462962962963	0.2	0.025
7744	CNAG_07970T0	19	529.0	904.0	44.0	139.0	2575	0.00189035916824	9.94925878022e-05	0.0227272727273	0.0011961722488
7745	CNAG_07971T0	5	258.0	369.0	18.0	81.0	1521	0.00387596899225	0.00077519379845	0.0555555555556	0.0111111111111
7746	CNAG_07971T1	5	258.0	369.0	18.0	81.0	1521	0.00387596899225	0.00077519379845	0.0555555555556	0.0111111111111
7747	CNAG_07972T0	12	273.0	1596.0	29.0	400.0	6758	0.003663003663	0.00030525030525	0.0344827586207	0.00287356321839
7748	CNAG_07973T0	8	88.0	436.0	14.0	56.0	2250	0.0113636363636	0.00142045454545	0.0714285714286	0.00892857142857
7749	CNAG_07973T1	8	88.0	436.0	14.0	56.0	2250	0.0113636363636	0.00142045454545	0.0714285714286	0.00892857142857
7750	CNAG_07974T0	2	394.0	223.0	43.0	30.0	504	0.00253807106599	0.00126903553299	0.0232558139535	0.0116279069767
7751	CNAG_07975T0	2	119.0	36.0	12.0	6.0	645	0.00840336134454	0.00420168067227	0.0833333333333	0.0416666666667
7752	CNAG_07976T0	2	24.0	217.0	2.0	34.0	2146	0.0416666666667	0.0208333333333	0.5	0.25
7753	CNAG_07977T0	44	569.0	6144.0	79.0	933.0	3838	0.00175746924429	3.99424828247e-05	0.0126582278481	0.000287686996548
7754	CNAG_07978T0	77	1893.0	3165.0	121.0	728.0	6504	0.000528262017961	6.8605456878e-06	0.00826446280992	0.000107330685843
7755	CNAG_07979T0	7	442.0	195.0	46.0	33.0	1371	0.00226244343891	0.000323206205559	0.0217391304348	0.00310559006211
7757	CNAG_07981T0	1	205.0	61.0	11.0	20.0	600	0.00487804878049	0.00487804878049	0.0909090909091	0.0909090909091
7758	CNAG_07982T0	25	481.0	2978.0	67.0	482.0	3553	0.002079002079	8.31600831601e-05	0.0149253731343	0.000597014925373
7761	CNAG_07985T0	1	12.0	178.0	3.0	29.0	719	0.0833333333333	0.0833333333333	0.333333333333	0.333333333333
7762	CNAG_07986T0	5	283.0	474.0	26.0	89.0	2256	0.00353356890459	0.000706713780919	0.0384615384615	0.00769230769231
7763	CNAG_07987T0	8	680.0	363.0	62.0	63.0	917	0.00147058823529	0.000183823529412	0.0161290322581	0.00201612903226
7764	CNAG_07988T0	47	574.0	5616.0	97.0	1058.0	4799	0.00174216027875	3.70672399733e-05	0.0103092783505	0.000219346347883
7765	CNAG_07989T0	46	1345.0	4486.0	80.0	993.0	4879	0.000743494423792	1.61629222563e-05	0.0125	0.000271739130435
7766	CNAG_07989T1	46	1345.0	4486.0	80.0	993.0	4879	0.000743494423792	1.61629222563e-05	0.0125	0.000271739130435
7767	CNAG_07990T0	6	115.0	374.0	22.0	82.0	1318	0.00869565217391	0.00144927536232	0.0454545454545	0.00757575757576
7768	CNAG_07991T0	11	632.0	395.0	40.0	63.0	789	0.00158227848101	0.000143843498274	0.025	0.00227272727273
7770	CNAG_07993T0	1	24.0	289.0	7.0	39.0	1039	0.0416666666667	0.0416666666667	0.142857142857	0.142857142857
7771	CNAG_07994T0	29	965.0	1891.0	70.0	308.0	3055	0.00103626943005	3.57334286225e-05	0.0142857142857	0.000492610837438
7772	CNAG_07995T0	49	2951.0	3227.0	115.0	1004.0	3620	0.000338868180278	6.91567714853e-06	0.00869565217391	0.000177462289264
7773	CNAG_07996T0	11	408.0	915.0	35.0	157.0	1816	0.00245098039216	0.000222816399287	0.0285714285714	0.0025974025974
7775	CNAG_07998T0	20	199.0	1162.0	19.0	172.0	2701	0.00502512562814	0.000251256281407	0.0526315789474	0.00263157894737
7776	CNAG_07999T0	1	337.0	214.0	18.0	26.0	494	0.00296735905045	0.00296735905045	0.0555555555556	0.0555555555556
