	Transcript	150904CM018-A_x	150904CM018-B_x	150904CM018-W_x	150904CM763-A_x	150904CM763-B_x	150904CM763-W_x	150904CM764-A_x	150904CM764-B_x	150904CM764-W_x	Intron	150904CM018-A_y	150904CM018-B_y	150904CM018-W_y	150904CM763-A_y	150904CM763-B_y	150904CM763-W_y	150904CM764-A_y	150904CM764-B_y	150904CM764-W_y	Length	150904CM763-B_x_norm	150904CM764-B_x_norm
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4592	inf	inf
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	5.0	0.0	0.0	0.0	13.0	3.0	0.0	9.0	1.0	0.0	4592	inf	inf
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	6.0	0.0	0.0	0.0	8.0	1.0	0.0	2.0	0.0	0.0	4592	inf	inf
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	7.0	0.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	4592	inf	inf
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	8.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	4592	inf	inf
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	9.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	4592	inf	1.0
6769	CNAG_06737T0	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	1.0	1.0	0.0	0.0	31.0	7.0	0.0	11.0	1.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	2.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	1.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	3.0	0.0	0.0	0.0	3.0	5.0	0.0	1.0	1.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	5.0	0.0	0.0	0.0	13.0	3.0	0.0	9.0	1.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	6.0	0.0	0.0	0.0	8.0	1.0	0.0	2.0	0.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	7.0	0.0	0.0	0.0	4.0	1.0	0.0	3.0	0.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	8.0	0.0	0.0	0.0	2.0	1.0	0.0	2.0	0.0	0.0	4592	inf	inf
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	9.0	0.0	0.0	1.0	3.0	1.0	0.0	1.0	0.0	1.0	4592	inf	1.0
6770	CNAG_06737T1	17	42.0	3031	590	3940	152.0	765.0	954.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4592	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	1.0	0.0	0.0	0.0	9.0	1.0	0.0	3.0	2.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	2.0	0.0	0.0	0.0	8.0	1.0	0.0	4.0	0.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	4.0	0.0	0.0	0.0	5.0	2.0	0.0	4.0	1.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	5.0	0.0	0.0	0.0	1.0	4.0	0.0	0.0	1.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	6.0	0.0	0.0	0.0	5.0	1.0	0.0	3.0	0.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	7.0	0.0	0.0	0.0	1.0	3.0	0.0	1.0	0.0	0.0	3273	inf	inf
6771	CNAG_06738T0	6	21.0	2158	406	2338	134.0	457.0	477.0	0.0	8.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	3273	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	1.0	0.0	0.0	0.0	5.0	3.0	0.0	1.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	2.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	4.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	5.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	6.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	3203	inf	inf
6772	CNAG_06739T0	11	19.0	1328	269	2085	92.0	277.0	392.0	0.0	7.0	0.0	0.0	1.0	9.0	1.0	0.0	0.0	0.0	1.0	3203	inf	1.0
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3912	inf	inf
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	2.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	1.0	0.0	3912	inf	inf
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	3.0	0.0	0.0	0.0	2.0	2.0	0.0	1.0	0.0	0.0	3912	inf	inf
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3912	inf	inf
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	5.0	0.0	0.0	0.0	3.0	2.0	0.0	1.0	0.0	0.0	3912	inf	inf
6773	CNAG_06740T0	11	42.0	1434	285	2505	91.0	305.0	460.0	0.0	6.0	0.0	0.0	0.0	6.0	1.0	0.0	5.0	1.0	0.0	3912	inf	inf
6774	CNAG_06741T0	3	4.0	481	51	220	66.0	37.0	43.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2669	inf	inf
6774	CNAG_06741T0	3	4.0	481	51	220	66.0	37.0	43.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	4.0	0.0	0.0	2669	inf	inf
6775	CNAG_06742T0	1	6.0	730	86	478	75.0	78.0	84.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1665	inf	inf
6775	CNAG_06742T0	1	6.0	730	86	478	75.0	78.0	84.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	2.0	0.0	0.0	1665	inf	inf
6777	CNAG_06744T0	3	14.0	1136	55	382	71.0	46.0	67.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2506	inf	inf
6778	CNAG_06745T0	120	269.0	34481	2446	11196	2839.0	2655.0	2670.0	0.0	1.0	0.0	1.0	0.0	101.0	36.0	0.0	88.0	10.0	0.0	1076	inf	inf
6778	CNAG_06745T0	120	269.0	34481	2446	11196	2839.0	2655.0	2670.0	0.0	2.0	0.0	0.0	0.0	76.0	37.0	0.0	45.0	3.0	0.0	1076	inf	inf
6779	CNAG_06746T0	105	323.0	33132	3157	13145	2541.0	4054.0	3495.0	0.0	1.0	0.0	0.0	0.0	32.0	11.0	0.0	40.0	2.0	0.0	892	inf	inf
6779	CNAG_06746T0	105	323.0	33132	3157	13145	2541.0	4054.0	3495.0	0.0	2.0	1.0	0.0	1.0	136.0	48.0	1.0	102.0	7.0	1.0	892	1.0	1.0
6780	CNAG_06747T0	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	1.0	0.0	0.0	0.0	31.0	18.0	0.0	31.0	5.0	0.0	1572	inf	inf
6780	CNAG_06747T0	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	2.0	0.0	0.0	0.0	26.0	10.0	0.0	36.0	3.0	0.0	1572	inf	inf
6780	CNAG_06747T0	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	3.0	2.0	0.0	1.0	149.0	69.0	0.0	111.0	13.0	1.0	1572	inf	1.0
6781	CNAG_06747T1	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	1.0	0.0	0.0	0.0	31.0	18.0	0.0	31.0	5.0	0.0	1572	inf	inf
6781	CNAG_06747T1	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	2.0	0.0	0.0	0.0	26.0	10.0	0.0	36.0	3.0	0.0	1572	inf	inf
6781	CNAG_06747T1	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	3.0	2.0	0.0	1.0	149.0	69.0	0.0	111.0	13.0	1.0	1572	inf	1.0
6781	CNAG_06747T1	85	271.0	27360	2391	11320	1847.0	2850.0	3105.0	0.0	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1572	inf	inf
6782	CNAG_06748T0	1	4.0	541	44	374	36.0	58.0	79.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2362	inf	inf
6782	CNAG_06748T0	1	4.0	541	44	374	36.0	58.0	79.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2362	inf	inf
6783	CNAG_06749T0	3	11.0	129	188	783	20.0	140.0	117.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1848	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1811	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	1811	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	3.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	1811	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	4.0	0.0	0.0	0.0	6.0	2.0	0.0	3.0	0.0	0.0	1811	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	5.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	1811	inf	inf
6784	CNAG_06750T0	8	18.0	1591	222	1505	85.0	190.0	241.0	0.0	6.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	1811	inf	inf
6785	CNAG_06751T0	14	15.0	1471	112	928	72.0	120.0	160.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3315	inf	inf
6786	CNAG_06752T0	1	7.0	302	101	746	24.0	86.0	104.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	2365	inf	inf
6786	CNAG_06752T0	1	7.0	302	101	746	24.0	86.0	104.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2365	inf	inf
6786	CNAG_06752T0	1	7.0	302	101	746	24.0	86.0	104.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2365	inf	inf
6787	CNAG_06752T1	1	7.0	302	101	746	24.0	86.0	104.0	0.0	1.0	0.0	0.0	0.0	4.0	2.0	0.0	2.0	0.0	0.0	2365	inf	inf
6787	CNAG_06752T1	1	7.0	302	101	746	24.0	86.0	104.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2365	inf	inf
6787	CNAG_06752T1	1	7.0	302	101	746	24.0	86.0	104.0	0.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2365	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	3.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	4.0	0.0	0.0	0.0	4.0	2.0	0.0	4.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	5.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	3430	inf	inf
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	8.0	0.0	0.0	1.0	5.0	0.0	0.0	1.0	0.0	1.0	3430	inf	1.0
6788	CNAG_06753T0	16	40.0	2071	231	1718	196.0	190.0	234.0	0.0	9.0	0.0	0.0	1.0	5.0	0.0	0.0	0.0	0.0	1.0	3430	inf	1.0
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	1.0	1.0	0.0	0.0	1.0	2.0	0.0	3.0	2.0	0.0	4038	inf	inf
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	2.0	0.0	0.0	0.0	4.0	0.0	0.0	3.0	0.0	0.0	4038	inf	inf
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	3.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	1.0	0.0	4038	inf	inf
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	4.0	0.0	0.0	0.0	8.0	0.0	0.0	4.0	0.0	0.0	4038	inf	inf
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	5.0	0.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	4038	inf	inf
6789	CNAG_06754T0	13	77.0	3257	314	2728	208.0	377.0	515.0	0.0	6.0	0.0	1.0	0.0	1.0	3.0	0.0	2.0	0.0	0.0	4038	inf	inf
6790	CNAG_06755T0	13	51.0	4360	382	2196	394.0	281.0	370.0	0.0	1.0	1.0	1.0	0.0	30.0	4.0	0.0	13.0	0.0	0.0	2875	inf	inf
6790	CNAG_06755T0	13	51.0	4360	382	2196	394.0	281.0	370.0	0.0	2.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	0.0	0.0	2875	inf	inf
6790	CNAG_06755T0	13	51.0	4360	382	2196	394.0	281.0	370.0	0.0	3.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2875	inf	inf
6790	CNAG_06755T0	13	51.0	4360	382	2196	394.0	281.0	370.0	0.0	4.0	0.0	0.0	0.0	11.0	3.0	0.0	7.0	1.0	0.0	2875	inf	inf
6791	CNAG_06756T0	1	4.0	333	30	174	31.0	21.0	31.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	0.0	0.0	1286	inf	inf
6791	CNAG_06756T0	1	4.0	333	30	174	31.0	21.0	31.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1286	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	1.0	0.0	0.0	0.0	7.0	5.0	0.0	5.0	0.0	0.0	3694	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	3694	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	3.0	0.0	1.0	0.0	12.0	4.0	0.0	2.0	0.0	0.0	3694	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	4.0	0.0	0.0	0.0	16.0	4.0	0.0	12.0	0.0	0.0	3694	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3694	inf	inf
6792	CNAG_06757T0	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	1.0	0.0	0.0	1.0	21.0	7.0	0.0	12.0	1.0	1.0	3694	inf	1.0
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	2.0	0.0	0.0	0.0	7.0	5.0	0.0	5.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	4.0	0.0	1.0	0.0	12.0	4.0	0.0	2.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	5.0	0.0	0.0	0.0	16.0	4.0	0.0	12.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3694	inf	inf
6793	CNAG_06757T1	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	7.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	1.0	0.0	0.0	0.0	7.0	5.0	0.0	5.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	5.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	3.0	0.0	1.0	0.0	12.0	4.0	0.0	2.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	4.0	0.0	0.0	0.0	16.0	4.0	0.0	12.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	6.0	0.0	0.0	0.0	2.0	1.0	0.0	1.0	0.0	0.0	3694	inf	inf
6794	CNAG_06757T2	16	29.0	854	780	5360	88.0	636.0	850.0	0.0	7.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	3694	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	1.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	3.0	0.0	0.0	2609	inf	inf
6795	CNAG_06758T0	3	8.0	152	92	646	13.0	68.0	91.0	0.0	7.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	2609	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	1.0	0.0	0.0	0.0	13.0	1.0	0.0	5.0	0.0	0.0	2336	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	2.0	0.0	0.0	0.0	18.0	1.0	0.0	11.0	2.0	0.0	2336	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	3.0	0.0	0.0	0.0	4.0	1.0	0.0	8.0	0.0	0.0	2336	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	4.0	0.0	0.0	0.0	1.0	2.0	0.0	1.0	0.0	0.0	2336	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	4.0	0.0	0.0	2336	inf	inf
6796	CNAG_06759T0	25	68.0	6053	673	3793	154.0	905.0	1003.0	0.0	6.0	0.0	0.0	0.0	10.0	1.0	0.0	7.0	0.0	0.0	2336	inf	inf
6797	CNAG_06760T0	2	7.0	294	116	754	43.0	88.0	115.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	0.0	2.0	0.0	0.0	1697	inf	inf
6799	CNAG_06762T0	6	20.0	915	154	1278	81.0	199.0	268.0	0.0	1.0	0.0	0.0	0.0	14.0	0.0	0.0	3.0	1.0	0.0	2122	inf	inf
6799	CNAG_06762T0	6	20.0	915	154	1278	81.0	199.0	268.0	0.0	2.0	0.0	0.0	0.0	8.0	5.0	0.0	6.0	1.0	0.0	2122	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1694	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	2.0	0.0	0.0	0.0	5.0	0.0	0.0	1.0	0.0	0.0	1694	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	3.0	0.0	0.0	0.0	9.0	3.0	0.0	2.0	0.0	0.0	1694	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	4.0	0.0	0.0	0.0	12.0	3.0	0.0	1.0	0.0	0.0	1694	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1694	inf	inf
6801	CNAG_06764T0	13	34.0	2836	332	1914	280.0	216.0	232.0	0.0	6.0	0.0	0.0	0.0	5.0	1.0	0.0	2.0	0.0	0.0	1694	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	1.0	0.0	2.0	0.0	59.0	14.0	0.0	50.0	2.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	2.0	0.0	0.0	0.0	1.0	3.0	0.0	6.0	0.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	4.0	0.0	0.0	0.0	5.0	2.0	0.0	10.0	2.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	5.0	0.0	0.0	0.0	2.0	0.0	0.0	1.0	1.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	6.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	1.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	7.0	0.0	0.0	0.0	4.0	1.0	0.0	2.0	0.0	0.0	5667	inf	inf
6802	CNAG_06765T0	22	46.0	1543	693	4239	79.0	1164.0	1415.0	0.0	8.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	0.0	0.0	5667	inf	inf
6803	CNAG_06766T0	3	17.0	534	69	532	44.0	75.0	88.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3315	inf	inf
6803	CNAG_06766T0	3	17.0	534	69	532	44.0	75.0	88.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3315	inf	inf
6803	CNAG_06766T0	3	17.0	534	69	532	44.0	75.0	88.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	2.0	0.0	0.0	3315	inf	inf
6803	CNAG_06766T0	3	17.0	534	69	532	44.0	75.0	88.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3315	inf	inf
6804	CNAG_06767T0	39	80.0	12183	1105	5780	1050.0	1215.0	1248.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1754	inf	inf
6804	CNAG_06767T0	39	80.0	12183	1105	5780	1050.0	1215.0	1248.0	0.0	2.0	0.0	0.0	1.0	75.0	14.0	1.0	48.0	2.0	1.0	1754	1.0	1.0
6804	CNAG_06767T0	39	80.0	12183	1105	5780	1050.0	1215.0	1248.0	0.0	3.0	0.0	0.0	2.0	15.0	2.0	1.0	6.0	0.0	2.0	1754	1.0	0.5
6805	CNAG_06769T0	3	18.0	570	77	474	46.0	80.0	99.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5144	inf	inf
